image_id,exists
ISIC_0029313,True
ISIC_0029314,True
ISIC_0029315,True
ISIC_0029316,True
ISIC_0029317,True
ISIC_0029318,True
ISIC_0029319,True
ISIC_0029320,True
ISIC_0029321,True
ISIC_0029322,True
ISIC_0029323,True
ISIC_0029324,True
ISIC_0029325,True
ISIC_0029326,True
ISIC_0029327,True
ISIC_0029328,True
ISIC_0029329,True
ISIC_0029330,True
ISIC_0029331,True
ISIC_0029332,True
ISIC_0029333,True
ISIC_0029334,True
ISIC_0029335,True
ISIC_0029336,True
ISIC_0029337,True
ISIC_0029338,True
ISIC_0029339,True
ISIC_0029340,True
ISIC_0029341,True
ISIC_0029342,True
ISIC_0029343,True
ISIC_0029344,True
ISIC_0029345,True
ISIC_0029346,True
ISIC_0029347,True
ISIC_0029348,True
ISIC_0029349,True
ISIC_0029350,True
ISIC_0029351,True
ISIC_0029352,True
ISIC_0029353,True
ISIC_0029354,True
ISIC_0029355,True
ISIC_0029356,True
ISIC_0029357,True
ISIC_0029358,True
ISIC_0029359,True
ISIC_0029360,True
ISIC_0029361,True
ISIC_0029362,True
ISIC_0029363,True
ISIC_0029364,True
ISIC_0029365,True
ISIC_0029366,True
ISIC_0029367,True
ISIC_0029368,True
ISIC_0029369,True
ISIC_0029370,True
ISIC_0029371,True
ISIC_0029372,True
ISIC_0029373,True
ISIC_0029374,True
ISIC_0029375,True
ISIC_0029376,True
ISIC_0029377,True
ISIC_0029378,True
ISIC_0029379,True
ISIC_0029380,True
ISIC_0029381,True
ISIC_0029382,True
ISIC_0029383,True
ISIC_0029384,True
ISIC_0029385,True
ISIC_0029386,True
ISIC_0029387,True
ISIC_0029388,True
ISIC_0029389,True
ISIC_0029390,True
ISIC_0029391,True
ISIC_0029392,True
ISIC_0029393,True
ISIC_0029394,True
ISIC_0029395,True
ISIC_0029396,True
ISIC_0029397,True
ISIC_0029398,True
ISIC_0029399,True
ISIC_0029400,True
ISIC_0029401,True
ISIC_0029402,True
ISIC_0029403,True
ISIC_0029404,True
ISIC_0029405,True
ISIC_0029406,True
ISIC_0029407,True
ISIC_0029408,True
ISIC_0029409,True
ISIC_0029410,True
ISIC_0029411,True
ISIC_0029412,True
ISIC_0029413,True
ISIC_0029414,True
ISIC_0029415,True
ISIC_0029416,True
ISIC_0029417,True
ISIC_0029418,True
ISIC_0029419,True
ISIC_0029420,True
ISIC_0029421,True
ISIC_0029422,True
ISIC_0029423,True
ISIC_0029424,True
ISIC_0029425,True
ISIC_0029426,True
ISIC_0029427,True
ISIC_0029428,True
ISIC_0029429,True
ISIC_0029430,True
ISIC_0029431,True
ISIC_0029432,True
ISIC_0029433,True
ISIC_0029434,True
ISIC_0029435,True
ISIC_0029436,True
ISIC_0029437,True
ISIC_0029438,True
ISIC_0029439,True
ISIC_0029440,True
ISIC_0029441,True
ISIC_0029442,True
ISIC_0029443,True
ISIC_0029444,True
ISIC_0029445,True
ISIC_0029446,True
ISIC_0029447,True
ISIC_0029448,True
ISIC_0029449,True
ISIC_0029450,True
ISIC_0029451,True
ISIC_0029452,True
ISIC_0029453,True
ISIC_0029454,True
ISIC_0029455,True
ISIC_0029456,True
ISIC_0029457,True
ISIC_0029458,True
ISIC_0029459,True
ISIC_0029460,True
ISIC_0029461,True
ISIC_0029462,True
ISIC_0029463,True
ISIC_0029464,True
ISIC_0029465,True
ISIC_0029466,True
ISIC_0029467,True
ISIC_0029468,True
ISIC_0029469,True
ISIC_0029470,True
ISIC_0029471,True
ISIC_0029472,True
ISIC_0029473,True
ISIC_0029474,True
ISIC_0029475,True
ISIC_0029476,True
ISIC_0029477,True
ISIC_0029478,True
ISIC_0029479,True
ISIC_0029480,True
ISIC_0029481,True
ISIC_0029482,True
ISIC_0029483,True
ISIC_0029484,True
ISIC_0029485,True
ISIC_0029486,True
ISIC_0029487,True
ISIC_0029488,True
ISIC_0029489,True
ISIC_0029490,True
ISIC_0029491,True
ISIC_0029492,True
ISIC_0029493,True
ISIC_0029494,True
ISIC_0029495,True
ISIC_0029496,True
ISIC_0029497,True
ISIC_0029498,True
ISIC_0029499,True
ISIC_0029500,True
ISIC_0029501,True
ISIC_0029502,True
ISIC_0029503,True
ISIC_0029504,True
ISIC_0029505,True
ISIC_0029506,True
ISIC_0029507,True
ISIC_0029508,True
ISIC_0029509,True
ISIC_0029510,True
ISIC_0029511,True
ISIC_0029512,True
ISIC_0029513,True
ISIC_0029514,True
ISIC_0029515,True
ISIC_0029516,True
ISIC_0029517,True
ISIC_0029518,True
ISIC_0029519,True
ISIC_0029520,True
ISIC_0029521,True
ISIC_0029522,True
ISIC_0029523,True
ISIC_0029524,True
ISIC_0029525,True
ISIC_0029526,True
ISIC_0029527,True
ISIC_0029528,True
ISIC_0029529,True
ISIC_0029530,True
ISIC_0029531,True
ISIC_0029532,True
ISIC_0029533,True
ISIC_0029534,True
ISIC_0029535,True
ISIC_0029536,True
ISIC_0029537,True
ISIC_0029538,True
ISIC_0029539,True
ISIC_0029540,True
ISIC_0029541,True
ISIC_0029542,True
ISIC_0029543,True
ISIC_0029544,True
ISIC_0029545,True
ISIC_0029546,True
ISIC_0029547,True
ISIC_0029548,True
ISIC_0029549,True
ISIC_0029550,True
ISIC_0029551,True
ISIC_0029552,True
ISIC_0029553,True
ISIC_0029554,True
ISIC_0029555,True
ISIC_0029556,True
ISIC_0029557,True
ISIC_0029558,True
ISIC_0029559,True
ISIC_0029560,True
ISIC_0029561,True
ISIC_0029562,True
ISIC_0029563,True
ISIC_0029564,True
ISIC_0029565,True
ISIC_0029566,True
ISIC_0029567,True
ISIC_0029568,True
ISIC_0029569,True
ISIC_0029570,True
ISIC_0029571,True
ISIC_0029572,True
ISIC_0029573,True
ISIC_0029574,True
ISIC_0029575,True
ISIC_0029576,True
ISIC_0029577,True
ISIC_0029578,True
ISIC_0029579,True
ISIC_0029580,True
ISIC_0029581,True
ISIC_0029582,True
ISIC_0029583,True
ISIC_0029584,True
ISIC_0029585,True
ISIC_0029586,True
ISIC_0029587,True
ISIC_0029588,True
ISIC_0029589,True
ISIC_0029590,True
ISIC_0029591,True
ISIC_0029592,True
ISIC_0029593,True
ISIC_0029594,True
ISIC_0029595,True
ISIC_0029596,True
ISIC_0029597,True
ISIC_0029598,True
ISIC_0029599,True
ISIC_0029600,True
ISIC_0029601,True
ISIC_0029602,True
ISIC_0029603,True
ISIC_0029604,True
ISIC_0029605,True
ISIC_0029606,True
ISIC_0029607,True
ISIC_0029608,True
ISIC_0029609,True
ISIC_0029610,True
ISIC_0029611,True
ISIC_0029612,True
ISIC_0029613,True
ISIC_0029614,True
ISIC_0029615,True
ISIC_0029616,True
ISIC_0029617,True
ISIC_0029618,True
ISIC_0029619,True
ISIC_0029620,True
ISIC_0029621,True
ISIC_0029622,True
ISIC_0029623,True
ISIC_0029624,True
ISIC_0029625,True
ISIC_0029626,True
ISIC_0029627,True
ISIC_0029628,True
ISIC_0029629,True
ISIC_0029630,True
ISIC_0029631,True
ISIC_0029632,True
ISIC_0029633,True
ISIC_0029634,True
ISIC_0029635,True
ISIC_0029636,True
ISIC_0029637,True
ISIC_0029638,True
ISIC_0029639,True
ISIC_0029640,True
ISIC_0029641,True
ISIC_0029642,True
ISIC_0029643,True
ISIC_0029644,True
ISIC_0029645,True
ISIC_0029646,True
ISIC_0029647,True
ISIC_0029648,True
ISIC_0029649,True
ISIC_0029650,True
ISIC_0029651,True
ISIC_0029652,True
ISIC_0029653,True
ISIC_0029654,True
ISIC_0029655,True
ISIC_0029656,True
ISIC_0029657,True
ISIC_0029658,True
ISIC_0029659,True
ISIC_0029660,True
ISIC_0029661,True
ISIC_0029662,True
ISIC_0029663,True
ISIC_0029664,True
ISIC_0029665,True
ISIC_0029666,True
ISIC_0029667,True
ISIC_0029668,True
ISIC_0029669,True
ISIC_0029670,True
ISIC_0029671,True
ISIC_0029672,True
ISIC_0029673,True
ISIC_0029674,True
ISIC_0029675,True
ISIC_0029676,True
ISIC_0029677,True
ISIC_0029678,True
ISIC_0029679,True
ISIC_0029680,True
ISIC_0029681,True
ISIC_0029682,True
ISIC_0029683,True
ISIC_0029684,True
ISIC_0029685,True
ISIC_0029686,True
ISIC_0029687,True
ISIC_0029688,True
ISIC_0029689,True
ISIC_0029690,True
ISIC_0029691,True
ISIC_0029692,True
ISIC_0029693,True
ISIC_0029694,True
ISIC_0029695,True
ISIC_0029696,True
ISIC_0029697,True
ISIC_0029698,True
ISIC_0029699,True
ISIC_0029700,True
ISIC_0029701,True
ISIC_0029702,True
ISIC_0029703,True
ISIC_0029704,True
ISIC_0029705,True
ISIC_0029706,True
ISIC_0029707,True
ISIC_0029708,True
ISIC_0029709,True
ISIC_0029710,True
ISIC_0029711,True
ISIC_0029712,True
ISIC_0029713,True
ISIC_0029714,True
ISIC_0029715,True
ISIC_0029716,True
ISIC_0029717,True
ISIC_0029718,True
ISIC_0029719,True
ISIC_0029720,True
ISIC_0029721,True
ISIC_0029722,True
ISIC_0029723,True
ISIC_0029724,True
ISIC_0029725,True
ISIC_0029726,True
ISIC_0029727,True
ISIC_0029728,True
ISIC_0029729,True
ISIC_0029730,True
ISIC_0029731,True
ISIC_0029732,True
ISIC_0029733,True
ISIC_0029734,True
ISIC_0029735,True
ISIC_0029736,True
ISIC_0029737,True
ISIC_0029738,True
ISIC_0029739,True
ISIC_0029740,True
ISIC_0029741,True
ISIC_0029742,True
ISIC_0029743,True
ISIC_0029744,True
ISIC_0029745,True
ISIC_0029746,True
ISIC_0029747,True
ISIC_0029748,True
ISIC_0029749,True
ISIC_0029750,True
ISIC_0029751,True
ISIC_0029752,True
ISIC_0029753,True
ISIC_0029754,True
ISIC_0029755,True
ISIC_0029756,True
ISIC_0029757,True
ISIC_0029758,True
ISIC_0029759,True
ISIC_0029760,True
ISIC_0029761,True
ISIC_0029762,True
ISIC_0029763,True
ISIC_0029764,True
ISIC_0029765,True
ISIC_0029766,True
ISIC_0029767,True
ISIC_0029768,True
ISIC_0029769,True
ISIC_0029770,True
ISIC_0029771,True
ISIC_0029772,True
ISIC_0029773,True
ISIC_0029774,True
ISIC_0029775,True
ISIC_0029776,True
ISIC_0029777,True
ISIC_0029778,True
ISIC_0029779,True
ISIC_0029780,True
ISIC_0029781,True
ISIC_0029782,True
ISIC_0029783,True
ISIC_0029784,True
ISIC_0029785,True
ISIC_0029786,True
ISIC_0029787,True
ISIC_0029788,True
ISIC_0029789,True
ISIC_0029790,True
ISIC_0029791,True
ISIC_0029792,True
ISIC_0029793,True
ISIC_0029794,True
ISIC_0029795,True
ISIC_0029796,True
ISIC_0029797,True
ISIC_0029798,True
ISIC_0029799,True
ISIC_0029800,True
ISIC_0029801,True
ISIC_0029802,True
ISIC_0029803,True
ISIC_0029804,True
ISIC_0029805,True
ISIC_0029806,True
ISIC_0029807,True
ISIC_0029808,True
ISIC_0029809,True
ISIC_0029810,True
ISIC_0029811,True
ISIC_0029812,True
ISIC_0029813,True
ISIC_0029814,True
ISIC_0029815,True
ISIC_0029816,True
ISIC_0029817,True
ISIC_0029818,True
ISIC_0029819,True
ISIC_0029820,True
ISIC_0029821,True
ISIC_0029822,True
ISIC_0029823,True
ISIC_0029824,True
ISIC_0029825,True
ISIC_0029826,True
ISIC_0029827,True
ISIC_0029828,True
ISIC_0029829,True
ISIC_0029830,True
ISIC_0029831,True
ISIC_0029832,True
ISIC_0029833,True
ISIC_0029834,True
ISIC_0029835,True
ISIC_0029836,True
ISIC_0029837,True
ISIC_0029838,True
ISIC_0029839,True
ISIC_0029840,True
ISIC_0029841,True
ISIC_0029842,True
ISIC_0029843,True
ISIC_0029844,True
ISIC_0029845,True
ISIC_0029846,True
ISIC_0029847,True
ISIC_0029848,True
ISIC_0029849,True
ISIC_0029850,True
ISIC_0029851,True
ISIC_0029852,True
ISIC_0029853,True
ISIC_0029854,True
ISIC_0029855,True
ISIC_0029856,True
ISIC_0029857,True
ISIC_0029858,True
ISIC_0029859,True
ISIC_0029860,True
ISIC_0029861,True
ISIC_0029862,True
ISIC_0029863,True
ISIC_0029864,True
ISIC_0029865,True
ISIC_0029866,True
ISIC_0029867,True
ISIC_0029868,True
ISIC_0029869,True
ISIC_0029870,True
ISIC_0029871,True
ISIC_0029872,True
ISIC_0029873,True
ISIC_0029874,True
ISIC_0029875,True
ISIC_0029876,True
ISIC_0029877,True
ISIC_0029878,True
ISIC_0029879,True
ISIC_0029880,True
ISIC_0029881,True
ISIC_0029882,True
ISIC_0029883,True
ISIC_0029884,True
ISIC_0029885,True
ISIC_0029886,True
ISIC_0029887,True
ISIC_0029888,True
ISIC_0029889,True
ISIC_0029890,True
ISIC_0029891,True
ISIC_0029892,True
ISIC_0029893,True
ISIC_0029894,True
ISIC_0029895,True
ISIC_0029896,True
ISIC_0029897,True
ISIC_0029898,True
ISIC_0029899,True
ISIC_0029900,True
ISIC_0029901,True
ISIC_0029902,True
ISIC_0029903,True
ISIC_0029904,True
ISIC_0029905,True
ISIC_0029906,True
ISIC_0029907,True
ISIC_0029908,True
ISIC_0029909,True
ISIC_0029910,True
ISIC_0029911,True
ISIC_0029912,True
ISIC_0029913,True
ISIC_0029914,True
ISIC_0029915,True
ISIC_0029916,True
ISIC_0029917,True
ISIC_0029918,True
ISIC_0029919,True
ISIC_0029920,True
ISIC_0029921,True
ISIC_0029922,True
ISIC_0029923,True
ISIC_0029924,True
ISIC_0029925,True
ISIC_0029926,True
ISIC_0029927,True
ISIC_0029928,True
ISIC_0029929,True
ISIC_0029930,True
ISIC_0029931,True
ISIC_0029932,True
ISIC_0029933,True
ISIC_0029934,True
ISIC_0029935,True
ISIC_0029936,True
ISIC_0029937,True
ISIC_0029938,True
ISIC_0029939,True
ISIC_0029940,True
ISIC_0029941,True
ISIC_0029942,True
ISIC_0029943,True
ISIC_0029944,True
ISIC_0029945,True
ISIC_0029946,True
ISIC_0029947,True
ISIC_0029948,True
ISIC_0029949,True
ISIC_0029950,True
ISIC_0029951,True
ISIC_0029952,True
ISIC_0029953,True
ISIC_0029954,True
ISIC_0029955,True
ISIC_0029956,True
ISIC_0029957,True
ISIC_0029958,True
ISIC_0029959,True
ISIC_0029960,True
ISIC_0029961,True
ISIC_0029962,True
ISIC_0029963,True
ISIC_0029964,True
ISIC_0029965,True
ISIC_0029966,True
ISIC_0029967,True
ISIC_0029968,True
ISIC_0029969,True
ISIC_0029970,True
ISIC_0029971,True
ISIC_0029972,True
ISIC_0029973,True
ISIC_0029974,True
ISIC_0029975,True
ISIC_0029976,True
ISIC_0029977,True
ISIC_0029978,True
ISIC_0029979,True
ISIC_0029980,True
ISIC_0029981,True
ISIC_0029982,True
ISIC_0029983,True
ISIC_0029984,True
ISIC_0029985,True
ISIC_0029986,True
ISIC_0029987,True
ISIC_0029988,True
ISIC_0029989,True
ISIC_0029990,True
ISIC_0029991,True
ISIC_0029992,True
ISIC_0029993,True
ISIC_0029994,True
ISIC_0029995,True
ISIC_0029996,True
ISIC_0029997,True
ISIC_0029998,True
ISIC_0029999,True
ISIC_0030000,True
ISIC_0030001,True
ISIC_0030002,True
ISIC_0030003,True
ISIC_0030004,True
ISIC_0030005,True
ISIC_0030006,True
ISIC_0030007,True
ISIC_0030008,True
ISIC_0030009,True
ISIC_0030010,True
ISIC_0030011,True
ISIC_0030012,True
ISIC_0030013,True
ISIC_0030014,True
ISIC_0030015,True
ISIC_0030016,True
ISIC_0030017,True
ISIC_0030018,True
ISIC_0030019,True
ISIC_0030020,True
ISIC_0030021,True
ISIC_0030022,True
ISIC_0030023,True
ISIC_0030024,True
ISIC_0030025,True
ISIC_0030026,True
ISIC_0030027,True
ISIC_0030028,True
ISIC_0030029,True
ISIC_0030030,True
ISIC_0030031,True
ISIC_0030032,True
ISIC_0030033,True
ISIC_0030034,True
ISIC_0030035,True
ISIC_0030036,True
ISIC_0030037,True
ISIC_0030038,True
ISIC_0030039,True
ISIC_0030040,True
ISIC_0030041,True
ISIC_0030042,True
ISIC_0030043,True
ISIC_0030044,True
ISIC_0030045,True
ISIC_0030046,True
ISIC_0030047,True
ISIC_0030048,True
ISIC_0030049,True
ISIC_0030050,True
ISIC_0030051,True
ISIC_0030052,True
ISIC_0030053,True
ISIC_0030054,True
ISIC_0030055,True
ISIC_0030056,True
ISIC_0030057,True
ISIC_0030058,True
ISIC_0030059,True
ISIC_0030060,True
ISIC_0030061,True
ISIC_0030062,True
ISIC_0030063,True
ISIC_0030064,True
ISIC_0030065,True
ISIC_0030066,True
ISIC_0030067,True
ISIC_0030068,True
ISIC_0030069,True
ISIC_0030070,True
ISIC_0030071,True
ISIC_0030072,True
ISIC_0030073,True
ISIC_0030074,True
ISIC_0030075,True
ISIC_0030076,True
ISIC_0030077,True
ISIC_0030078,True
ISIC_0030079,True
ISIC_0030080,True
ISIC_0030081,True
ISIC_0030082,True
ISIC_0030083,True
ISIC_0030084,True
ISIC_0030085,True
ISIC_0030086,True
ISIC_0030087,True
ISIC_0030088,True
ISIC_0030089,True
ISIC_0030090,True
ISIC_0030091,True
ISIC_0030092,True
ISIC_0030093,True
ISIC_0030094,True
ISIC_0030095,True
ISIC_0030096,True
ISIC_0030097,True
ISIC_0030098,True
ISIC_0030099,True
ISIC_0030100,True
ISIC_0030101,True
ISIC_0030102,True
ISIC_0030103,True
ISIC_0030104,True
ISIC_0030105,True
ISIC_0030106,True
ISIC_0030107,True
ISIC_0030108,True
ISIC_0030109,True
ISIC_0030110,True
ISIC_0030111,True
ISIC_0030112,True
ISIC_0030113,True
ISIC_0030114,True
ISIC_0030115,True
ISIC_0030116,True
ISIC_0030117,True
ISIC_0030118,True
ISIC_0030119,True
ISIC_0030120,True
ISIC_0030121,True
ISIC_0030122,True
ISIC_0030123,True
ISIC_0030124,True
ISIC_0030125,True
ISIC_0030126,True
ISIC_0030127,True
ISIC_0030128,True
ISIC_0030129,True
ISIC_0030130,True
ISIC_0030131,True
ISIC_0030132,True
ISIC_0030133,True
ISIC_0030134,True
ISIC_0030135,True
ISIC_0030136,True
ISIC_0030137,True
ISIC_0030138,True
ISIC_0030139,True
ISIC_0030140,True
ISIC_0030141,True
ISIC_0030142,True
ISIC_0030143,True
ISIC_0030144,True
ISIC_0030145,True
ISIC_0030146,True
ISIC_0030147,True
ISIC_0030148,True
ISIC_0030149,True
ISIC_0030150,True
ISIC_0030151,True
ISIC_0030152,True
ISIC_0030153,True
ISIC_0030154,True
ISIC_0030155,True
ISIC_0030156,True
ISIC_0030157,True
ISIC_0030158,True
ISIC_0030159,True
ISIC_0030160,True
ISIC_0030161,True
ISIC_0030162,True
ISIC_0030163,True
ISIC_0030164,True
ISIC_0030165,True
ISIC_0030166,True
ISIC_0030167,True
ISIC_0030168,True
ISIC_0030169,True
ISIC_0030170,True
ISIC_0030171,True
ISIC_0030172,True
ISIC_0030173,True
ISIC_0030174,True
ISIC_0030175,True
ISIC_0030176,True
ISIC_0030177,True
ISIC_0030178,True
ISIC_0030179,True
ISIC_0030180,True
ISIC_0030181,True
ISIC_0030182,True
ISIC_0030183,True
ISIC_0030184,True
ISIC_0030185,True
ISIC_0030186,True
ISIC_0030187,True
ISIC_0030188,True
ISIC_0030189,True
ISIC_0030190,True
ISIC_0030191,True
ISIC_0030192,True
ISIC_0030193,True
ISIC_0030194,True
ISIC_0030195,True
ISIC_0030196,True
ISIC_0030197,True
ISIC_0030198,True
ISIC_0030199,True
ISIC_0030200,True
ISIC_0030201,True
ISIC_0030202,True
ISIC_0030203,True
ISIC_0030204,True
ISIC_0030205,True
ISIC_0030206,True
ISIC_0030207,True
ISIC_0030208,True
ISIC_0030209,True
ISIC_0030210,True
ISIC_0030211,True
ISIC_0030212,True
ISIC_0030213,True
ISIC_0030214,True
ISIC_0030215,True
ISIC_0030216,True
ISIC_0030217,True
ISIC_0030218,True
ISIC_0030219,True
ISIC_0030220,True
ISIC_0030221,True
ISIC_0030222,True
ISIC_0030223,True
ISIC_0030224,True
ISIC_0030225,True
ISIC_0030226,True
ISIC_0030227,True
ISIC_0030228,True
ISIC_0030229,True
ISIC_0030230,True
ISIC_0030231,True
ISIC_0030232,True
ISIC_0030233,True
ISIC_0030234,True
ISIC_0030235,True
ISIC_0030236,True
ISIC_0030237,True
ISIC_0030238,True
ISIC_0030239,True
ISIC_0030240,True
ISIC_0030241,True
ISIC_0030242,True
ISIC_0030243,True
ISIC_0030244,True
ISIC_0030245,True
ISIC_0030246,True
ISIC_0030247,True
ISIC_0030248,True
ISIC_0030249,True
ISIC_0030250,True
ISIC_0030251,True
ISIC_0030252,True
ISIC_0030253,True
ISIC_0030254,True
ISIC_0030255,True
ISIC_0030256,True
ISIC_0030257,True
ISIC_0030258,True
ISIC_0030259,True
ISIC_0030260,True
ISIC_0030261,True
ISIC_0030262,True
ISIC_0030263,True
ISIC_0030264,True
ISIC_0030265,True
ISIC_0030266,True
ISIC_0030267,True
ISIC_0030268,True
ISIC_0030269,True
ISIC_0030270,True
ISIC_0030271,True
ISIC_0030272,True
ISIC_0030273,True
ISIC_0030274,True
ISIC_0030275,True
ISIC_0030276,True
ISIC_0030277,True
ISIC_0030278,True
ISIC_0030279,True
ISIC_0030280,True
ISIC_0030281,True
ISIC_0030282,True
ISIC_0030283,True
ISIC_0030284,True
ISIC_0030285,True
ISIC_0030286,True
ISIC_0030287,True
ISIC_0030288,True
ISIC_0030289,True
ISIC_0030290,True
ISIC_0030291,True
ISIC_0030292,True
ISIC_0030293,True
ISIC_0030294,True
ISIC_0030295,True
ISIC_0030296,True
ISIC_0030297,True
ISIC_0030298,True
ISIC_0030299,True
ISIC_0030300,True
ISIC_0030301,True
ISIC_0030302,True
ISIC_0030303,True
ISIC_0030304,True
ISIC_0030305,True
ISIC_0030306,True
ISIC_0030307,True
ISIC_0030308,True
ISIC_0030309,True
ISIC_0030310,True
ISIC_0030311,True
ISIC_0030312,True
ISIC_0030313,True
ISIC_0030314,True
ISIC_0030315,True
ISIC_0030316,True
ISIC_0030317,True
ISIC_0030318,True
ISIC_0030319,True
ISIC_0030320,True
ISIC_0030321,True
ISIC_0030322,True
ISIC_0030323,True
ISIC_0030324,True
ISIC_0030325,True
ISIC_0030326,True
ISIC_0030327,True
ISIC_0030328,True
ISIC_0030329,True
ISIC_0030330,True
ISIC_0030331,True
ISIC_0030332,True
ISIC_0030333,True
ISIC_0030334,True
ISIC_0030335,True
ISIC_0030336,True
ISIC_0030337,True
ISIC_0030338,True
ISIC_0030339,True
ISIC_0030340,True
ISIC_0030341,True
ISIC_0030342,True
ISIC_0030343,True
ISIC_0030344,True
ISIC_0030345,True
ISIC_0030346,True
ISIC_0030347,True
ISIC_0030348,True
ISIC_0030349,True
ISIC_0030350,True
ISIC_0030351,True
ISIC_0030352,True
ISIC_0030353,True
ISIC_0030354,True
ISIC_0030355,True
ISIC_0030356,True
ISIC_0030357,True
ISIC_0030358,True
ISIC_0030359,True
ISIC_0030360,True
ISIC_0030361,True
ISIC_0030362,True
ISIC_0030363,True
ISIC_0030364,True
ISIC_0030365,True
ISIC_0030366,True
ISIC_0030367,True
ISIC_0030368,True
ISIC_0030369,True
ISIC_0030370,True
ISIC_0030371,True
ISIC_0030372,True
ISIC_0030373,True
ISIC_0030374,True
ISIC_0030375,True
ISIC_0030376,True
ISIC_0030377,True
ISIC_0030378,True
ISIC_0030379,True
ISIC_0030380,True
ISIC_0030381,True
ISIC_0030382,True
ISIC_0030383,True
ISIC_0030384,True
ISIC_0030385,True
ISIC_0030386,True
ISIC_0030387,True
ISIC_0030388,True
ISIC_0030389,True
ISIC_0030390,True
ISIC_0030391,True
ISIC_0030392,True
ISIC_0030393,True
ISIC_0030394,True
ISIC_0030395,True
ISIC_0030396,True
ISIC_0030397,True
ISIC_0030398,True
ISIC_0030399,True
ISIC_0030400,True
ISIC_0030401,True
ISIC_0030402,True
ISIC_0030403,True
ISIC_0030404,True
ISIC_0030405,True
ISIC_0030406,True
ISIC_0030407,True
ISIC_0030408,True
ISIC_0030409,True
ISIC_0030410,True
ISIC_0030411,True
ISIC_0030412,True
ISIC_0030413,True
ISIC_0030414,True
ISIC_0030415,True
ISIC_0030416,True
ISIC_0030417,True
ISIC_0030418,True
ISIC_0030419,True
ISIC_0030420,True
ISIC_0030421,True
ISIC_0030422,True
ISIC_0030423,True
ISIC_0030424,True
ISIC_0030425,True
ISIC_0030426,True
ISIC_0030427,True
ISIC_0030428,True
ISIC_0030429,True
ISIC_0030430,True
ISIC_0030431,True
ISIC_0030432,True
ISIC_0030433,True
ISIC_0030434,True
ISIC_0030435,True
ISIC_0030436,True
ISIC_0030437,True
ISIC_0030438,True
ISIC_0030439,True
ISIC_0030440,True
ISIC_0030441,True
ISIC_0030442,True
ISIC_0030443,True
ISIC_0030444,True
ISIC_0030445,True
ISIC_0030446,True
ISIC_0030447,True
ISIC_0030448,True
ISIC_0030449,True
ISIC_0030450,True
ISIC_0030451,True
ISIC_0030452,True
ISIC_0030453,True
ISIC_0030454,True
ISIC_0030455,True
ISIC_0030456,True
ISIC_0030457,True
ISIC_0030458,True
ISIC_0030459,True
ISIC_0030460,True
ISIC_0030461,True
ISIC_0030462,True
ISIC_0030463,True
ISIC_0030464,True
ISIC_0030465,True
ISIC_0030466,True
ISIC_0030467,True
ISIC_0030468,True
ISIC_0030469,True
ISIC_0030470,True
ISIC_0030471,True
ISIC_0030472,True
ISIC_0030473,True
ISIC_0030474,True
ISIC_0030475,True
ISIC_0030476,True
ISIC_0030477,True
ISIC_0030478,True
ISIC_0030479,True
ISIC_0030480,True
ISIC_0030481,True
ISIC_0030482,True
ISIC_0030483,True
ISIC_0030484,True
ISIC_0030485,True
ISIC_0030486,True
ISIC_0030487,True
ISIC_0030488,True
ISIC_0030489,True
ISIC_0030490,True
ISIC_0030491,True
ISIC_0030492,True
ISIC_0030493,True
ISIC_0030494,True
ISIC_0030495,True
ISIC_0030496,True
ISIC_0030497,True
ISIC_0030498,True
ISIC_0030499,True
ISIC_0030500,True
ISIC_0030501,True
ISIC_0030502,True
ISIC_0030503,True
ISIC_0030504,True
ISIC_0030505,True
ISIC_0030506,True
ISIC_0030507,True
ISIC_0030508,True
ISIC_0030509,True
ISIC_0030510,True
ISIC_0030511,True
ISIC_0030512,True
ISIC_0030513,True
ISIC_0030514,True
ISIC_0030515,True
ISIC_0030516,True
ISIC_0030517,True
ISIC_0030518,True
ISIC_0030519,True
ISIC_0030520,True
ISIC_0030521,True
ISIC_0030522,True
ISIC_0030523,True
ISIC_0030524,True
ISIC_0030525,True
ISIC_0030526,True
ISIC_0030527,True
ISIC_0030528,True
ISIC_0030529,True
ISIC_0030530,True
ISIC_0030531,True
ISIC_0030532,True
ISIC_0030533,True
ISIC_0030534,True
ISIC_0030535,True
ISIC_0030536,True
ISIC_0030537,True
ISIC_0030538,True
ISIC_0030539,True
ISIC_0030540,True
ISIC_0030541,True
ISIC_0030542,True
ISIC_0030543,True
ISIC_0030544,True
ISIC_0030545,True
ISIC_0030546,True
ISIC_0030547,True
ISIC_0030548,True
ISIC_0030549,True
ISIC_0030550,True
ISIC_0030551,True
ISIC_0030552,True
ISIC_0030553,True
ISIC_0030554,True
ISIC_0030555,True
ISIC_0030556,True
ISIC_0030557,True
ISIC_0030558,True
ISIC_0030559,True
ISIC_0030560,True
ISIC_0030561,True
ISIC_0030562,True
ISIC_0030563,True
ISIC_0030564,True
ISIC_0030565,True
ISIC_0030566,True
ISIC_0030567,True
ISIC_0030568,True
ISIC_0030569,True
ISIC_0030570,True
ISIC_0030571,True
ISIC_0030572,True
ISIC_0030573,True
ISIC_0030574,True
ISIC_0030575,True
ISIC_0030576,True
ISIC_0030577,True
ISIC_0030578,True
ISIC_0030579,True
ISIC_0030580,True
ISIC_0030581,True
ISIC_0030582,True
ISIC_0030583,True
ISIC_0030584,True
